Project_ID	Software_Version	Pattern_Type	Pattern_ID	Num_Participating_Classes	Num_Conforming_Structural_Roles	Num_NonConforming_Structural_Roles	Num_Conforming_Behavioral_Roles	Num_NonConforming_Behavioral_Roles	Num_Conforming_Roles_Total	Num_NonConforming_Roles_Total	SSize2	Pattern_Members	Afferent_Coupling	Efferent_Coupling	Coupling_Between_Pattern_Classes	Pattern_Structural_Integrity	Pattern_Behavioral_Integrity	Pattern_Integrity	Pattern_Instability	Pattern_Structural_Aberrations	Pattern_Behavioral_Aberrations	MG-PEA grime count	MG-PEA grime additions	MG-PEA grime removals	MG-PEE grime count	MG-PEE grime additions	MG-PEE grime removals	MG-PI grime count	MG-PI grime additions	MG-PI grime removals	MG-TEA grime count	MG-TEA grime additions	MG-TEA grime removals	MG-TEE grime count	MG-TEE grime additions	MG-TEE grime removals	MG-TI grime count	MG-TI grime additions	MG-TI grime removals	CG-DIP grime count (across all pattern classes)	CG-DIP grime average (across all pattern classes)	CG-DIS grime count (across all pattern classes)	CG-DIS grime average (across all pattern classes)	CG-DEP grime count (across all pattern classes)	CG-DEP grime average (across all pattern classes)	CG-DES grime count (across all pattern classes)	CG-DES grime average (across all pattern classes)	CG-IIP grime count (across all pattern classes)	CG-IIP grime average (across all pattern classes)	CG-IIS grime count (across all pattern classes)	CG-IIS grime average (across all pattern classes)	CG-IEP grime count (across all pattern classes)	CG-IEP grime average (across all pattern classes)	CG-IES grime count (across all pattern classes)	CG-IES grime average (across all pattern classes)	OG-PEA grime count	OG-PEA grime additions	OG-PEA grime removals	OG-PI grime count	OG-PI grime additions	OG-PI grime removals	OG-TEA grime count	OG-TEA grime additions	OG-TEA grime removals	OG-TI grime count	OG-TI grime additions	OG-TI grime removals	RG-PEA grime count	RG-PEA grime additions	RG-PEA grime removals	RG-PEE grime count	RG-PEE grime additions	RG-PEE grime removals	RG-PI grime count	RG-PI grime additions	RG-PI grime removals	RG-TEA grime count	RG-TEA grime additions	RG-TEA grime removals	RG-TEE grime count	RG-TEE grime additions	RG-TEE grime removals	RG-TI grime count	RG-TI grime additions	RG-TI grime removals	
springboot	11	OBJECT_ADAPTER	org.springframework.boot.SpringApplication	2	4	3	1	1	5	4	45	5	9	13	0	0.57	0.5	0.56	0.59	17	1	1	1	1	2	0	0	0	0	0	8	1	1	6	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	
springboot	12	OBJECT_ADAPTER	org.springframework.boot.SpringApplication	2	4	3	1	1	5	4	47	5	9	13	0	0.57	0.5	0.56	0.59	17	4	1	1	1	2	0	0	0	0	0	8	1	1	6	0	0	0	0	0	1	0.3333333333333333	1	0.3333333333333333	1	0.3333333333333333	1	0.3333333333333333	1	0.3333333333333333	1	0.3333333333333333	1	0.3333333333333333	1	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0	
springboot	13	OBJECT_ADAPTER	org.springframework.boot.SpringApplication	2	4	3	1	1	5	4	42	5	9	13	0	0.57	0.5	0.56	0.59	16	2	1	0	0	2	0	0	0	0	0	8	1	1	5	0	1	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	
springboot	14	OBJECT_ADAPTER	org.springframework.boot.SpringApplication	2	4	3	1	1	5	4	42	5	9	13	0	0.57	0.5	0.56	0.59	16	4	1	0	0	2	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0.0	1	0.3333333333333333	0	0.0	1	0.3333333333333333	0	0.0	1	0.3333333333333333	0	0.0	1	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	0	0	0	
springboot	15	OBJECT_ADAPTER	org.springframework.boot.SpringApplication	2	4	3	1	1	5	4	42	5	9	13	0	0.57	0.5	0.56	0.59	16	3	1	0	0	2	0	0	0	0	0	8	1	1	5	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	
springboot	16	OBJECT_ADAPTER	org.springframework.boot.SpringApplication	2	4	3	1	1	5	4	44	5	9	13	0	0.57	0.5	0.56	0.59	16	1	1	0	0	2	0	0	0	0	0	8	1	1	5	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	
springboot	17	OBJECT_ADAPTER	org.springframework.boot.SpringApplication	2	4	3	1	1	5	4	44	5	9	13	0	0.57	0.5	0.56	0.59	16	1	1	1	1	2	0	0	0	0	0	8	1	1	5	0	0	0	0	0	0	0.0	1	0.3333333333333333	0	0.0	1	0.3333333333333333	0	0.0	1	0.3333333333333333	0	0.0	1	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
springboot	18	OBJECT_ADAPTER	org.springframework.boot.SpringApplication	2	4	3	1	1	5	4	44	5	9	13	0	0.57	0.5	0.56	0.59	16	2	1	1	1	2	0	0	0	0	0	8	1	1	5	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	
springboot	19	OBJECT_ADAPTER	org.springframework.boot.SpringApplication	2	4	3	1	1	5	4	44	5	9	13	0	0.57	0.5	0.56	0.59	16	1	1	0	0	2	0	0	0	0	0	8	1	1	5	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	
springboot	1	STATE	org.springframework.boot.cloudfoundry.VcapApplicationListener	5	8	3	1	1	9	4	14	8	1	8	1	0.73	0.5	0.69	0.89	1	16	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	1	1	0	
springboot	2	STATE	org.springframework.boot.cloudfoundry.VcapApplicationListener	9	11	3	1	1	12	4	17	12	1	8	1	0.79	0.5	0.75	0.89	1	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.1111111111111111	0	0.0	0	0.0	0	0.0	1	0.1111111111111111	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	1	0	0	
springboot	0	STATE	org.springframework.boot.cloudfoundry.VcapApplicationListener	5	8	3	1	1	9	4	14	8	1	8	1	0.73	0.5	0.69	0.89	1	16	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	1	1	0	
springboot	1	STATE	org.springframework.boot.context.embedded.EmbeddedWebApplicationContext	6	23	1	2	0	25	1	25	13	5	15	1	0.96	1	0.96	0.75	10	3	0	0	0	0	0	0	0	0	0	7	7	0	2	2	0	1	1	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	
springboot	2	STATE	org.springframework.boot.context.embedded.EmbeddedWebApplicationContext	7	32	1	2	0	34	1	27	16	6	16	1	0.97	1	0.97	0.73	12	3	0	0	0	0	0	0	0	0	0	9	3	1	2	0	0	1	0	0	1	0.14285714285714285	2	0.2857142857142857	0	0.0	0	0.0	1	0.14285714285714285	2	0.2857142857142857	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	
springboot	3	STATE	org.springframework.boot.context.embedded.EmbeddedWebApplicationContext	7	32	1	2	0	34	1	27	16	6	17	1	0.97	1	0.97	0.74	14	6	0	0	0	1	1	0	0	0	0	9	1	1	3	1	0	1	0	0	1	0.14285714285714285	1	0.14285714285714285	0	0.0	0	0.0	1	0.14285714285714285	1	0.14285714285714285	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	3	0	0	0	0	0	
springboot	4	STATE	org.springframework.boot.context.embedded.EmbeddedWebApplicationContext	7	32	1	2	0	34	1	27	16	7	20	1	0.97	1	0.97	0.74	18	8	0	0	0	1	0	0	0	0	0	10	2	1	6	2	0	1	0	0	1	0.14285714285714285	0	0.0	0	0.0	0	0.0	1	0.14285714285714285	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	2	0	0	0	0	
springboot	5	STATE	org.springframework.boot.context.embedded.EmbeddedWebApplicationContext	7	32	1	2	0	34	1	27	16	7	19	1	0.97	1	0.97	0.73	17	8	0	0	0	1	0	0	0	0	0	10	1	1	5	0	0	1	0	0	0	0.0	2	0.2857142857142857	0	0.0	0	0.0	0	0.0	2	0.2857142857142857	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
springboot	6	STATE	org.springframework.boot.context.embedded.EmbeddedWebApplicationContext	7	32	1	2	0	34	1	29	16	7	19	1	0.97	1	0.97	0.73	17	8	0	0	0	1	0	0	0	0	0	10	1	1	5	0	0	1	0	0	2	0.2857142857142857	2	0.2857142857142857	0	0.0	0	0.0	2	0.2857142857142857	2	0.2857142857142857	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	3	0	0	0	0	
springboot	0	STATE	org.springframework.boot.context.embedded.EmbeddedWebApplicationContext	6	7	3	1	1	8	4	28	9	4	16	2	0.7	0.5	0.67	0.8	11	9	0	0	0	0	0	0	1	1	0	5	5	0	4	4	0	1	1	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	
springboot	1	TEMPLATE_METHOD	org.springframework.boot.context.embedded.tomcat.TomcatResources	1	2	3	1	1	3	4	6	2	0	2	0	0.4	0.5	0.43	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
springboot	2	TEMPLATE_METHOD	org.springframework.boot.context.embedded.tomcat.TomcatResources	1	2	3	1	1	3	4	6	2	0	2	0	0.4	0.5	0.43	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
springboot	3	TEMPLATE_METHOD	org.springframework.boot.context.embedded.tomcat.TomcatResources	1	2	3	1	1	3	4	6	2	0	2	0	0.4	0.5	0.43	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
springboot	4	TEMPLATE_METHOD	org.springframework.boot.context.embedded.tomcat.TomcatResources	1	2	3	1	1	3	4	6	2	0	1	0	0.4	0.5	0.43	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
springboot	5	TEMPLATE_METHOD	org.springframework.boot.context.embedded.tomcat.TomcatResources	1	2	3	1	1	3	4	6	2	0	1	0	0.4	0.5	0.43	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
springboot	6	TEMPLATE_METHOD	org.springframework.boot.context.embedded.tomcat.TomcatResources	1	2	3	1	1	3	4	6	2	0	1	0	0.4	0.5	0.43	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.0	1	1.0	0	0.0	0	0.0	0	0.0	1	1.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	
springboot	1	SINGLETON	org.springframework.boot.ansi.AnsiElement	1	1	5	0	1	1	6	15	16	1	1	1	0.17	0	0.14	0.5	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	2	SINGLETON	org.springframework.boot.ansi.AnsiElement	1	1	5	0	1	1	6	15	16	1	1	1	0.17	0	0.14	0.5	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	3	SINGLETON	org.springframework.boot.ansi.AnsiElement	1	1	5	0	1	1	6	15	16	4	1	1	0.17	0	0.14	0.2	5	0	1	1	0	0	0	0	1	0	0	2	2	0	1	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	0	SINGLETON	org.springframework.boot.ansi.AnsiElement	1	1	5	0	1	1	6	15	16	1	1	1	0.17	0	0.14	0.5	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	1	SINGLETON	org.springframework.boot.context.embedded.MimeMappings	1	2	4	0	1	2	5	10	3	2	4	1	0.33	0	0.29	0.67	7	0	0	0	0	0	0	0	1	1	0	1	1	0	4	4	0	1	1	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	2	SINGLETON	org.springframework.boot.context.embedded.MimeMappings	1	2	4	0	1	2	5	10	3	2	4	1	0.33	0	0.29	0.67	7	0	0	0	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	3	SINGLETON	org.springframework.boot.context.embedded.MimeMappings	1	2	4	0	1	2	5	10	3	2	4	1	0.33	0	0.29	0.67	7	0	0	0	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	4	SINGLETON	org.springframework.boot.context.embedded.MimeMappings	1	2	4	0	1	2	5	10	3	2	4	1	0.33	0	0.29	0.67	7	0	0	0	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	5	SINGLETON	org.springframework.boot.context.embedded.MimeMappings	1	2	4	0	1	2	5	10	3	2	4	1	0.33	0	0.29	0.67	7	0	0	0	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	6	SINGLETON	org.springframework.boot.context.embedded.MimeMappings	1	2	4	0	1	2	5	10	3	2	4	1	0.33	0	0.29	0.67	7	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	1	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	0	SINGLETON	org.springframework.boot.context.embedded.MimeMappings	1	2	4	0	1	2	5	10	3	2	4	1	0.33	0	0.29	0.67	7	0	0	0	0	0	0	0	1	1	0	1	1	0	4	4	0	1	1	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
springboot	2	STATE	org.springframework.boot.logging.LoggingApplicationListener	8	29	1	2	0	31	1	39	16	0	15	1	0.97	1	0.97	1	19	7	0	0	0	1	1	0	0	0	0	0	0	0	16	16	0	2	2	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	3	3	0	
springboot	3	STATE	org.springframework.boot.logging.LoggingApplicationListener	8	69	1	2	0	71	1	56	26	0	20	1	0.99	1	0.99	1	29	11	0	0	0	1	0	0	0	0	0	0	0	0	26	10	0	2	0	0	7	0.875	2	0.25	1	0.125	0	0.0	7	0.875	2	0.25	1	0.125	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	3	0	0	
springboot	4	STATE	org.springframework.boot.logging.LoggingApplicationListener	7	61	1	2	0	63	1	57	23	0	20	1	0.98	1	0.98	1	26	11	0	0	0	1	0	0	0	0	0	0	0	0	23	0	3	2	0	0	3	0.42857142857142855	4	0.5714285714285714	0	0.0	0	0.0	3	0.42857142857142855	4	0.5714285714285714	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	
springboot	5	STATE	org.springframework.boot.logging.LoggingApplicationListener	7	61	1	2	0	63	1	61	23	0	21	1	0.98	1	0.98	1	31	12	0	0	0	2	1	0	0	0	0	0	0	0	27	5	1	2	0	0	4	0.5714285714285714	4	0.5714285714285714	0	0.0	0	0.0	4	0.5714285714285714	4	0.5714285714285714	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	3	0	0	
springboot	6	STATE	org.springframework.boot.logging.LoggingApplicationListener	7	61	1	2	0	63	1	61	23	0	21	1	0.98	1	0.98	1	31	12	0	0	0	2	0	0	0	0	0	0	0	0	27	0	0	2	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	0	
