Project	Version	TQI	Functional_Suitability	Performance_Efficiency	Compatibility	Usability	Reliability	Security	Maintainability	Portability	Bad_Function	Comprehensibility	Redundancy	Structurdness	Assignment	Resource_Handling	Cohesion	Coupling	Complexity	Messaging	Encapsulation	Pattern_Structural_Integrity	Pattern_Behavioral_Integrity	Pattern_Instability	Pattern_Structural_Aberrations	Pattern_Behavioral_Aberrations	
springBoot	0	0.748820935801482	0.7766855963247165	0.7727731508847184	0.7149144119521343	0.7743233482944982	0.7854881406138937	0.7358924120021388	0.7026433493062563	0.6946790841763766	1.0	1.0	1.0	1.0	1.0	1.0	0.8338269287215465	0.542015517736458	0.745421497449376	0.792395146336657	0.33689072953169785	0.18229166666666666	0.75	0.7298387096774194	1.0	0.3125	
springBoot	10	0.7196732825319938	0.7511899251513932	0.7447221173969805	0.6792220447564885	0.7486816613909814	0.7591356844761049	0.7026843244986292	0.670003827883328	0.6616408200545618	1.0	1.0	1.0	1.0	1.0	1.0	0.7189502997780779	0.4328793212904715	0.6854133365686865	0.7945867074273485	0.28400764574705306	0.12958333333333322	0.6212121212121212	0.7287390029325511	1.0	0.371225	
springBoot	11	0.7193197860839111	0.7508163118023258	0.7443658663090121	0.6788272127474921	0.7484507167632669	0.7587285611460628	0.7022186809144448	0.6696979932787815	0.6612466356373029	1.0	1.0	1.0	1.0	1.0	1.0	0.715563369304312	0.43192195790996035	0.683375173072083	0.7942950307425511	0.28416693214399474	0.12958333333333322	0.6212121212121212	0.7287390029325511	1.0	0.371225	
springBoot	12	0.7190088578849866	0.7503443126031761	0.7438871056412409	0.6785123638613517	0.7484581967059536	0.7582557287164728	0.7017164767384132	0.669461435634171	0.6610669605981252	1.0	1.0	1.0	1.0	1.0	1.0	0.707821274011675	0.43119714556336763	0.6802973755521247	0.7943647735072371	0.2887862376553041	0.12958333333333322	0.6212121212121212	0.7287390029325511	1.0	0.371225	
springBoot	13	0.7225275484583109	0.7530490056569462	0.7472372619952075	0.6835285748350767	0.7514144942641167	0.7610833716659215	0.7053091642204026	0.6740791577192274	0.6657250417527393	1.0	1.0	1.0	1.0	1.0	1.0	0.7190856495720677	0.4325771746916577	0.683643557929065	0.7962059603105651	0.2891048104491877	0.15958333333333327	0.640625	0.7253024193548385	1.0	0.359375	
springBoot	14	0.7225977837941073	0.7531290501745881	0.7473112079192368	0.6836135489308853	0.7514753227319395	0.7611498897667206	0.7053995927590332	0.6741239757369195	0.6658021400102757	1.0	1.0	1.0	1.0	1.0	1.0	0.7194433349215219	0.4327672894055181	0.683917911373771	0.7966661788471979	0.2889455240522458	0.15958333333333327	0.640625	0.7253024193548385	1.0	0.359375	
springBoot	15	0.7221224492521847	0.7529740840990643	0.7470127134778757	0.6827062723565819	0.7510312472849373	0.7608480727147865	0.7050569009586622	0.6733194599012337	0.6648347266286123	1.0	1.0	1.0	1.0	1.0	1.0	0.7194630977518168	0.43271297091584365	0.6838302855344134	0.796706039492953	0.2876712328767123	0.14854166666666666	0.6363636363636364	0.731427174975562	1.0	0.36365000000000003	
springBoot	16	0.732358816543022	0.7627681762523942	0.7566681240811104	0.6931308221802752	0.7596499894117925	0.7694021114431859	0.7140519343424924	0.6877556100832005	0.6760032870711857	1.0	1.0	1.0	1.0	1.0	1.0	0.7305373884835874	0.43298965572262266	0.6849647602994369	0.788211529010915	0.27906976744186035	0.22083333333333324	0.6666666666666667	0.7048387096774192	1.0	0.425	
springBoot	17	0.7323535517798595	0.7627608081550835	0.7566848614223316	0.693149439172041	0.7596602694883097	0.7693732230586727	0.7140437797684827	0.6877415546037262	0.6759979905121772	1.0	1.0	1.0	1.0	1.0	1.0	0.7303236728551076	0.43319504751170396	0.6844873235307471	0.7885678275533836	0.27906976744186035	0.22083333333333324	0.6666666666666667	0.7048387096774192	1.0	0.425	
springBoot	18	0.7307762560491601	0.7614135322145095	0.7553102479461554	0.691321498651855	0.7582382471351109	0.7681312956968069	0.7126730022094839	0.6855334272163696	0.6740151795234433	1.0	1.0	1.0	1.0	1.0	1.0	0.7304119247882271	0.4327078785574367	0.6843403440129969	0.7885990940380421	0.27827333545715194	0.20708333333333326	0.6612903225806452	0.7104578563995838	1.0	0.419375	
springBoot	19	0.7307484365604878	0.7613952085876373	0.7553022554093908	0.6913006731148923	0.7582168867984548	0.7680950145766087	0.7126414631998117	0.6854949794055095	0.6739744281910292	1.0	1.0	1.0	1.0	1.0	1.0	0.7303718809496405	0.4325958466724833	0.6840739316074576	0.7888403589590136	0.2779547626632686	0.20708333333333326	0.6612903225806452	0.7104578563995838	1.0	0.419375	
springBoot	1	0.7282364950167804	0.7608263764560725	0.7540576968268109	0.6875152294160358	0.7538333914083938	0.7699507914337298	0.7146332780909274	0.6764892307664045	0.6707342392227574	1.0	1.0	1.0	1.0	1.0	1.0	0.8189358547291217	0.5049895442755775	0.730186580518188	0.7902595379277468	0.3061484549219496	0.09041666666666669	0.5833333333333333	0.7043010752688171	1.0	0.416675	
springBoot	2	0.7275220915105478	0.762823617202482	0.7536279906847781	0.6824376888364191	0.7566729015621292	0.7691121649568967	0.7129439455597959	0.6728298057152976	0.6649948845909925	1.0	1.0	1.0	1.0	1.0	1.0	0.8058230065211642	0.490755672038539	0.718617917162236	0.7962872425175744	0.30805989168524994	2.0833333333331044E-4	0.6111111111111112	0.6944444444444444	1.0	0.472225	
springBoot	3	0.7216396768144581	0.7554160164022186	0.745615119680737	0.6748738920446851	0.7535227746878308	0.7607583523196692	0.7027536581521799	0.6720777465407151	0.6588502453465985	1.0	1.0	1.0	1.0	1.0	1.0	0.6751745831569358	0.4344240033405872	0.6738909581655361	0.773161643526275	0.3067856005097165	0.05312499999999995	0.6363636363636364	0.7214076246334311	1.0	0.477275	
springBoot	4	0.7059513762767214	0.7407402120798892	0.7303804342610829	0.6567754303405764	0.7385695690844445	0.7478069735992471	0.6859047940027891	0.6543299566918952	0.642609273574516	1.0	1.0	1.0	1.0	1.0	1.0	0.6472722117375013	0.4385606958198527	0.6557406456082633	0.7552527951076211	0.29866199426568973	0.02583333333333327	0.5588235294117647	0.6669829222011385	1.0	0.4853	
springBoot	5	0.706851361511118	0.7413518793506765	0.7315784239114104	0.6588274365132583	0.7390857455366715	0.7489744576191127	0.6875192204157763	0.6544743205235558	0.644269725614442	1.0	1.0	1.0	1.0	1.0	1.0	0.6727396427335016	0.43750657762960904	0.6616718903886443	0.7599824199445206	0.3037591589678241	0.02583333333333327	0.5588235294117647	0.6674573055028463	1.0	0.4706	
springBoot	6	0.7066842144122712	0.7410519890856874	0.7313627224121961	0.6587545451732579	0.7391129307219801	0.7487337785103462	0.6872473184499103	0.6542977536317001	0.6442480366721486	1.0	1.0	1.0	1.0	1.0	1.0	0.6711409267030228	0.43529479662817977	0.6593516080725002	0.7598694211892639	0.3077413188913666	0.02583333333333327	0.5588235294117647	0.6669829222011385	1.0	0.4706	
springBoot	7	0.7180225639496461	0.7495907731413878	0.7432205260660462	0.677579292086455	0.7471045781482463	0.7579179714643303	0.7013030225983362	0.6677931782227445	0.6597193952297744	1.0	1.0	1.0	1.0	1.0	1.0	0.7233717649061295	0.4356920005839238	0.6876446930819216	0.7918958890818825	0.2827333545715196	0.11874999999999991	0.6212121212121212	0.7289833822091885	1.0	0.35607500000000003	
springBoot	8	0.7197201860104726	0.751219246620437	0.744758672493824	0.6792667005459692	0.7486935936037065	0.7592095530018387	0.7027455663222247	0.6700794274972929	0.6617038908128059	1.0	1.0	1.0	1.0	1.0	1.0	0.7197738328879033	0.43309320034356447	0.6858014006691673	0.7938471676569685	0.2844855049378783	0.12958333333333322	0.6212121212121212	0.7287390029325511	1.0	0.371225	
springBoot	9	0.719782987366262	0.7512908301466916	0.7448067017581672	0.6793169144240625	0.748729325823471	0.7592888061046285	0.7028282162891096	0.6701408901869714	0.6617674096252081	1.0	1.0	1.0	1.0	1.0	1.0	0.7201284396515624	0.43338346477276196	0.686415823171963	0.7937977190065069	0.2843262185409366	0.12958333333333322	0.6212121212121212	0.7287390029325511	1.0	0.371225	

